timestamp_unix,timestamp_iso,participant_full_id,eda_scl_usiemens,missing_value_reason
1733451720000,2024-12-06T02:22:00Z,1573-1-1-00002,,device_not_worn_correctly
1733451780000,2024-12-06T02:23:00Z,1573-1-1-00002,,device_not_worn_correctly
1733451840000,2024-12-06T02:24:00Z,1573-1-1-00002,,device_not_worn_correctly
1733451900000,2024-12-06T02:25:00Z,1573-1-1-00002,,device_not_worn_correctly
1733451960000,2024-12-06T02:26:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452020000,2024-12-06T02:27:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452080000,2024-12-06T02:28:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452140000,2024-12-06T02:29:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452200000,2024-12-06T02:30:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452260000,2024-12-06T02:31:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452320000,2024-12-06T02:32:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452380000,2024-12-06T02:33:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452440000,2024-12-06T02:34:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452500000,2024-12-06T02:35:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452560000,2024-12-06T02:36:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452620000,2024-12-06T02:37:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452680000,2024-12-06T02:38:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452740000,2024-12-06T02:39:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452800000,2024-12-06T02:40:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452860000,2024-12-06T02:41:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452920000,2024-12-06T02:42:00Z,1573-1-1-00002,,device_not_worn_correctly
1733452980000,2024-12-06T02:43:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453040000,2024-12-06T02:44:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453100000,2024-12-06T02:45:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453160000,2024-12-06T02:46:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453220000,2024-12-06T02:47:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453280000,2024-12-06T02:48:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453340000,2024-12-06T02:49:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453400000,2024-12-06T02:50:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453460000,2024-12-06T02:51:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453520000,2024-12-06T02:52:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453580000,2024-12-06T02:53:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453640000,2024-12-06T02:54:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453700000,2024-12-06T02:55:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453760000,2024-12-06T02:56:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453820000,2024-12-06T02:57:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453880000,2024-12-06T02:58:00Z,1573-1-1-00002,,device_not_worn_correctly
1733453940000,2024-12-06T02:59:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454000000,2024-12-06T03:00:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454060000,2024-12-06T03:01:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454120000,2024-12-06T03:02:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454180000,2024-12-06T03:03:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454240000,2024-12-06T03:04:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454300000,2024-12-06T03:05:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454360000,2024-12-06T03:06:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454420000,2024-12-06T03:07:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454480000,2024-12-06T03:08:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454540000,2024-12-06T03:09:00Z,1573-1-1-00002,,device_not_recording
1733454600000,2024-12-06T03:10:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454660000,2024-12-06T03:11:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454720000,2024-12-06T03:12:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454780000,2024-12-06T03:13:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454840000,2024-12-06T03:14:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454900000,2024-12-06T03:15:00Z,1573-1-1-00002,,device_not_worn_correctly
1733454960000,2024-12-06T03:16:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455020000,2024-12-06T03:17:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455080000,2024-12-06T03:18:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455140000,2024-12-06T03:19:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455200000,2024-12-06T03:20:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455260000,2024-12-06T03:21:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455320000,2024-12-06T03:22:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455380000,2024-12-06T03:23:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455440000,2024-12-06T03:24:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455500000,2024-12-06T03:25:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455560000,2024-12-06T03:26:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455620000,2024-12-06T03:27:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455680000,2024-12-06T03:28:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455740000,2024-12-06T03:29:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455800000,2024-12-06T03:30:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455860000,2024-12-06T03:31:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455920000,2024-12-06T03:32:00Z,1573-1-1-00002,,device_not_worn_correctly
1733455980000,2024-12-06T03:33:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456040000,2024-12-06T03:34:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456100000,2024-12-06T03:35:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456160000,2024-12-06T03:36:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456220000,2024-12-06T03:37:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456280000,2024-12-06T03:38:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456340000,2024-12-06T03:39:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456400000,2024-12-06T03:40:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456460000,2024-12-06T03:41:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456520000,2024-12-06T03:42:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456580000,2024-12-06T03:43:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456640000,2024-12-06T03:44:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456700000,2024-12-06T03:45:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456760000,2024-12-06T03:46:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456820000,2024-12-06T03:47:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456880000,2024-12-06T03:48:00Z,1573-1-1-00002,,device_not_worn_correctly
1733456940000,2024-12-06T03:49:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457000000,2024-12-06T03:50:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457060000,2024-12-06T03:51:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457120000,2024-12-06T03:52:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457180000,2024-12-06T03:53:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457240000,2024-12-06T03:54:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457300000,2024-12-06T03:55:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457360000,2024-12-06T03:56:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457420000,2024-12-06T03:57:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457480000,2024-12-06T03:58:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457540000,2024-12-06T03:59:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457600000,2024-12-06T04:00:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457660000,2024-12-06T04:01:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457720000,2024-12-06T04:02:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457780000,2024-12-06T04:03:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457840000,2024-12-06T04:04:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457900000,2024-12-06T04:05:00Z,1573-1-1-00002,,device_not_worn_correctly
1733457960000,2024-12-06T04:06:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458020000,2024-12-06T04:07:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458080000,2024-12-06T04:08:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458140000,2024-12-06T04:09:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458200000,2024-12-06T04:10:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458260000,2024-12-06T04:11:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458320000,2024-12-06T04:12:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458380000,2024-12-06T04:13:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458440000,2024-12-06T04:14:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458500000,2024-12-06T04:15:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458560000,2024-12-06T04:16:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458620000,2024-12-06T04:17:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458680000,2024-12-06T04:18:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458740000,2024-12-06T04:19:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458800000,2024-12-06T04:20:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458860000,2024-12-06T04:21:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458920000,2024-12-06T04:22:00Z,1573-1-1-00002,,device_not_worn_correctly
1733458980000,2024-12-06T04:23:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459040000,2024-12-06T04:24:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459100000,2024-12-06T04:25:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459160000,2024-12-06T04:26:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459220000,2024-12-06T04:27:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459280000,2024-12-06T04:28:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459340000,2024-12-06T04:29:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459400000,2024-12-06T04:30:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459460000,2024-12-06T04:31:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459520000,2024-12-06T04:32:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459580000,2024-12-06T04:33:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459640000,2024-12-06T04:34:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459700000,2024-12-06T04:35:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459760000,2024-12-06T04:36:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459820000,2024-12-06T04:37:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459880000,2024-12-06T04:38:00Z,1573-1-1-00002,,device_not_worn_correctly
1733459940000,2024-12-06T04:39:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460000000,2024-12-06T04:40:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460060000,2024-12-06T04:41:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460120000,2024-12-06T04:42:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460180000,2024-12-06T04:43:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460240000,2024-12-06T04:44:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460300000,2024-12-06T04:45:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460360000,2024-12-06T04:46:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460420000,2024-12-06T04:47:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460480000,2024-12-06T04:48:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460540000,2024-12-06T04:49:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460600000,2024-12-06T04:50:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460660000,2024-12-06T04:51:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460720000,2024-12-06T04:52:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460780000,2024-12-06T04:53:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460840000,2024-12-06T04:54:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460900000,2024-12-06T04:55:00Z,1573-1-1-00002,,device_not_worn_correctly
1733460960000,2024-12-06T04:56:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461020000,2024-12-06T04:57:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461080000,2024-12-06T04:58:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461140000,2024-12-06T04:59:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461200000,2024-12-06T05:00:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461260000,2024-12-06T05:01:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461320000,2024-12-06T05:02:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461380000,2024-12-06T05:03:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461440000,2024-12-06T05:04:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461500000,2024-12-06T05:05:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461560000,2024-12-06T05:06:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461620000,2024-12-06T05:07:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461680000,2024-12-06T05:08:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461740000,2024-12-06T05:09:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461800000,2024-12-06T05:10:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461860000,2024-12-06T05:11:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461920000,2024-12-06T05:12:00Z,1573-1-1-00002,,device_not_worn_correctly
1733461980000,2024-12-06T05:13:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462040000,2024-12-06T05:14:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462100000,2024-12-06T05:15:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462160000,2024-12-06T05:16:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462220000,2024-12-06T05:17:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462280000,2024-12-06T05:18:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462340000,2024-12-06T05:19:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462400000,2024-12-06T05:20:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462460000,2024-12-06T05:21:00Z,1573-1-1-00002,,device_not_worn_correctly
1733462520000,2024-12-06T05:22:00Z,1573-1-1-00002,,device_not_worn_correctly
